SaleID,CustomerID,StoreID,ProductID,Date,Quantity,UnitPrice,TotalSale,PaymentMethod,DiscountPercent,ReturnFlag,FiscalYear,Channel
5694,987,42,232,2021-06-30,1,137.3,2516600.0,Gift Card,8.07,N,2021,In-store
9529,318,39,13,2020-07-18,1,78.38,1395600.0,Cash,10.71,N,2020,Online
4949,2199,104,23,2025-01-16,5,16.48,1554199.9999999998,Credit Card,5.4,N,2025,Online
16095,826,1371,366,2023-12-24,1,46.9,796000.0,Credit Card,14.89,Y,2023,Online
12639,1701,680,388,2021-10-07,4,91.19,6285400.0,Mobile Pay,13.58,N,2021,In-store
6394,794,27,22,2022-11-28,5,28.62,2304400.0,Mobile Pay,19.24,N,2022,In-store
64,1963,60,20,2023-02-26,5,6.66,589200.0,Cash,11.26,N,2023,In-store
15955,960,1343,760,2024-09-26,2,19.09,672400.0,Gift Card,11.68,N,2024,In-store
4658,2013,109,59,2018-10-07,4,42.78,2796400.0,Cash,18.04,N,2018,In-store
93,1969,90,75,2018-06-24,4,84.56,6043400.0,Mobile Pay,10.39,Y,2018,In-store
15083,714,1168,207,2024-04-02,1,4.97,84800.0,Credit Card,14.43,N,2024,In-store
14069,1043,966,525,2020-11-29,3,91.13,5366600.0,Credit Card,1.55,N,2020,Online
5419,2046,18,151,2017-08-10,2,104.5,4080800.0,Cash,2.07,N,2017,Online
2193,1048,22,153,2019-01-10,4,51.3,3501000.0,Mobile Pay,14.43,N,2019,Online
10441,89,240,214,2022-02-06,1,4.57,91200.0,Gift Card,0.0,N,2022,In-store
5351,1971,83,233,2019-08-31,3,39.31,1959000.0,Credit Card,16.69,N,2019,Online
2338,245,116,16,2018-11-05,1,3.07,51200.0,Mobile Pay,16.19,N,2018,Online
9140,303,54,139,2021-01-31,5,18.77,1782000.0,Gift Card,4.77,N,2021,Online
12470,131,646,500,2024-03-20,3,32.6,1950000.0,Cash,0.0,N,2024,In-store
10944,1538,341,758,2018-09-28,2,8.89,310600.0,Gift Card,12.38,N,2018,Online
15719,1548,1296,405,2024-12-29,1,25.14,501200.0,Gift Card,0.0,N,2024,In-store
12210,1247,594,201,2018-03-06,4,5.98,407800.0,Cash,14.52,N,2018,In-store
8523,1133,9,65,2017-09-17,2,133.84,4799600.0,Gift Card,10.07,N,2017,Online
15163,811,1184,789,2018-04-19,1,16.56,244000.0,Cash,26.06,N,2018,In-store
15234,1665,1199,736,2021-01-18,2,0.99,37800.0,Credit Card,4.26,N,2021,Online
2795,1131,104,62,2021-12-15,2,144.33,5059800.0,Credit Card,12.09,N,2021,Online
6553,1321,118,67,2018-02-26,5,90.74,8581400.0,Credit Card,5.14,N,2018,Online
14474,286,1047,36,2019-06-10,2,29.99,1145800.0,Credit Card,4.18,N,2019,Online
13016,768,755,404,2020-01-06,3,0.99,50800.0,Gift Card,14.12,N,2020,In-store
3273,497,14,68,2020-09-21,2,71.45,2678399.9999999995,Cash,6.0,N,2020,Online
11849,1042,522,205,2023-07-04,1,26.97,464400.0,Mobile Pay,13.66,N,2023,Online
13507,1011,853,405,2022-10-07,2,25.14,915800.0,Gift Card,8.66,N,2022,In-store
6911,1665,14,15,2020-11-28,1,105.56,1783600.0000000002,Gift Card,15.26,Y,2020,Online
14972,2365,1146,456,2020-02-14,1,25.56,467400.0,Credit Card,8.28,N,2020,In-store
4210,703,22,155,2024-07-02,1,56.86,998400.0,Cash,11.94,N,2024,Online
5922,554,70,56,2022-06-23,1,35.56,660400.0000000001,Cash,6.87,N,2022,In-store
16668,267,1485,215,2024-10-26,2,9.98,369600.0,Gift Card,7.1,N,2024,In-store
6176,47,66,59,2025-01-24,5,119.14,11422600.0,Credit Card,3.83,N,2025,Online
12692,36,690,455,2018-08-18,1,52.49,1036800.0,Mobile Pay,0.94,N,2018,Online
11941,563,540,144,2017-11-19,4,20.5,1604600.0,Credit Card,1.85,N,2017,In-store
2162,429,71,139,2021-12-11,4,27.2,1928000.0,Gift Card,11.12,N,2021,Online
12374,812,627,364,2022-04-16,1,17.09,340800.0,Gift Card,0.0,N,2022,Online
10992,1218,350,495,2021-01-20,1,18.1,347200.0,Gift Card,3.81,N,2021,In-store
13808,1552,913,541,2024-03-27,3,63.1,3129000.0,Credit Card,17.1,N,2024,In-store
12262,131,604,558,2020-01-16,2,120.0,4194400.0,Cash,12.35,N,2020,Online
647,1029,47,75,2022-08-10,4,114.89,8880000.0,Credit Card,3.09,Y,2022,In-store
286,2459,92,13,2017-09-13,2,95.85,3215000.0,Cash,15.89,N,2017,In-store
11294,1639,411,579,2023-05-22,2,51.15,1835800.0,Credit Card,10.0,N,2023,In-store
1311,2333,37,37,2019-02-19,3,100.48,4866000.0,Credit Card,19.04,N,2019,In-store
5273,1603,61,77,2020-05-09,5,13.14,1060200.0,Mobile Pay,19.07,N,2020,In-store
8166,2007,64,139,2022-10-13,2,91.52,3036000.0,Credit Card,16.81,N,2022,Online
12390,192,630,559,2024-06-09,2,179.76,5955599.999999999,Credit Card,16.92,N,2024,In-store
810,2405,107,24,2018-11-04,4,2.73,194800.0,Gift Card,10.5,N,2018,In-store
11412,549,434,482,2021-09-13,4,54.11,3989000.0,Cash,7.57,N,2021,Online
13976,1106,947,457,2022-12-01,1,24.13,422800.0,Gift Card,12.16,N,2022,In-store
13810,1298,914,514,2024-12-27,2,137.24,5089800.0,Credit Card,7.0,N,2024,In-store
12788,1255,709,369,2025-01-07,1,234.74,4384600.0,Mobile Pay,6.32,N,2025,In-store
12133,416,578,561,2017-10-27,1,228.8,4113600.0,Credit Card,9.83,N,2017,Online
4771,1525,102,141,2023-05-19,4,126.27,8139200.0,Cash,19.18,N,2023,Online
15833,1748,1318,59,2019-10-31,1,32.0,627800.0,Cash,1.58,N,2019,In-store
16310,2421,1414,585,2019-07-02,1,0.99,16800.0,Mobile Pay,14.66,N,2019,Online
14067,1797,965,12,2024-11-08,2,10.0,367800.0,Mobile Pay,7.75,N,2024,Online
12513,1387,654,443,2023-11-12,2,82.11,2935400.0,Credit Card,10.35,N,2023,In-store
16602,1142,1472,536,2021-03-23,2,181.46,6551799.999999999,Mobile Pay,9.46,Y,2021,In-store
3696,2183,17,214,2017-09-26,2,144.33,4835200.0,Cash,15.99,N,2017,In-store
7475,1700,117,155,2023-01-04,4,148.1,11705600.0,Credit Card,0.9,N,2023,In-store
14772,243,1106,571,2020-02-02,1,96.73,1627400.0,Cash,15.62,N,2020,In-store
10261,1849,204,603,2024-03-25,2,214.6,7177400.0,Credit Card,16.13,N,2024,In-store
10268,1841,205,516,2019-05-10,4,32.11,2266200.0,Credit Card,11.51,N,2019,In-store
13076,197,767,556,2020-01-26,1,0.99,19200.0,Cash,2.57,N,2020,In-store
11807,613,513,499,2020-04-11,1,45.92,884800.0,Mobile Pay,3.35,N,2020,In-store
14725,1428,1097,64,2023-08-13,1,25.0,468200.0,Cash,6.06,N,2023,In-store
12356,80,623,121,2024-10-08,3,348.0,18743000.0,Cash,9.96,N,2024,In-store
6582,387,116,67,2022-05-16,5,142.43,12349400.0,Cash,13.03,N,2022,In-store
3705,2183,111,156,2022-09-27,5,36.56,3156800.0,Cash,13.39,N,2022,In-store
11316,814,415,139,2022-06-24,1,7.59,141600.0,Cash,6.5,N,2022,In-store
716,1247,1,32,2023-09-14,1,46.97,917400.0,Credit Card,2.04,N,2023,Online
312,628,92,73,2020-01-17,3,122.13,6474000.0,Gift Card,11.38,N,2020,Online
14482,2421,1048,600,2023-07-07,1,514.82,8815600.0,Gift Card,14.12,N,2023,In-store
5157,727,47,28,2021-01-11,5,34.13,3023600.0,Gift Card,11.14,Y,2021,Online
7270,206,5,131,2018-12-25,3,146.34,7542000.0,Gift Card,13.84,N,2018,In-store
550,362,56,74,2022-11-08,4,22.34,1509600.0,Gift Card,15.28,N,2022,In-store
6330,2090,27,143,2018-11-26,4,144.77,10143400.0,Credit Card,12.15,N,2018,In-store
3147,1541,70,71,2023-10-18,3,42.29,2265000.0,Cash,10.46,N,2023,In-store
7154,549,99,214,2022-06-25,4,92.97,6694800.0,Gift Card,9.71,N,2022,Online
13081,286,768,514,2025-07-21,1,137.24,2615800.0,Credit Card,4.41,N,2025,Online
6186,1637,12,206,2023-07-22,2,20.37,794800.0,Mobile Pay,2.16,N,2023,Online
124,1197,80,15,2019-08-28,1,8.06,130200.0,Mobile Pay,19.0,N,2019,Online
11512,23,454,474,2019-12-02,4,71.97,5740000.0,Cash,0.0,N,2019,Online
8029,340,82,46,2025-03-29,2,30.15,1131000.0,Cash,5.94,N,2025,In-store
10378,1908,227,393,2022-04-04,2,80.96,2965200.0,Cash,8.16,N,2022,In-store
3444,567,79,31,2024-08-10,1,42.64,695200.0,Gift Card,18.22,N,2024,Online
508,1105,1,76,2018-10-16,5,90.7,8184200.0,Mobile Pay,9.49,N,2018,Online
14802,1391,1112,493,2024-09-01,2,67.45,2587400.0,Gift Card,3.8,N,2024,Online
983,2090,17,31,2019-05-27,5,116.72,10826400.000000002,Cash,6.96,N,2019,Online
3586,746,33,35,2021-10-11,5,79.64,6816200.0,Gift Card,14.15,N,2021,Online
10506,1363,253,548,2024-04-28,2,184.51,6575000.0,Cash,10.64,N,2024,Online
2293,512,78,20,2021-01-28,2,37.16,1468200.0,Cash,0.93,N,2021,In-store
2039,512,48,73,2024-03-23,3,115.78,5843200.000000001,Cash,15.63,N,2024,In-store
10864,1343,325,571,2024-05-26,3,96.73,4650400.0,Mobile Pay,19.63,N,2024,In-store
13292,1989,810,561,2022-12-14,1,228.8,4393200.0,Gift Card,3.7,N,2022,Online
12485,2221,649,727,2019-03-25,1,22.08,420400.0,Cash,4.54,N,2019,In-store
7900,336,1,67,2022-07-17,4,18.63,1285400.0,Credit Card,13.48,Y,2022,In-store
10569,488,266,482,2022-02-21,3,54.11,2829600.0,Credit Card,12.58,Y,2022,Online
16611,900,1474,543,2022-02-05,1,0.99,16800.0,Cash,14.85,N,2022,In-store
14578,365,1067,14,2025-08-02,1,26.99,472800.0,Mobile Pay,12.14,N,2025,In-store
15515,687,1255,444,2022-05-10,1,62.3,1128600.0,Gift Card,9.15,N,2022,Online
3558,1471,13,24,2022-07-04,5,85.51,7787600.0,Credit Card,8.65,Y,2022,In-store
5143,143,58,137,2019-09-25,5,4.69,382000.0,Credit Card,18.3,N,2019,Online
2216,1963,19,63,2022-04-16,5,121.4,9698000.0,Gift Card,19.87,N,2022,Online
6393,1995,81,65,2025-05-25,3,64.14,3672400.0,Cash,4.28,N,2025,In-store
15004,640,1153,599,2018-09-22,4,9.9,725200.0,Mobile Pay,8.15,N,2018,In-store
12267,1316,605,68,2021-08-27,1,189.0,3337799.9999999995,Cash,11.43,N,2021,In-store
5240,1099,45,157,2022-11-09,5,47.4,4490600.0,Credit Card,4.97,Y,2022,In-store
15006,2315,1153,765,2021-09-26,1,18.03,316200.0,Cash,12.04,N,2021,Online
5993,821,63,15,2021-12-10,5,68.4,5744400.000000001,Mobile Pay,15.76,N,2021,Online
13011,2184,754,792,2023-03-21,2,14.62,530600.0,Mobile Pay,8.99,N,2023,Online
12252,1217,602,797,2018-06-19,2,18.76,706200.0,Cash,5.59,N,2018,In-store
10495,2246,251,606,2019-07-22,1,394.66,6362200.0,Cash,19.15,N,2019,Online
15797,483,1311,502,2019-11-18,1,57.08,1114800.0,Gift Card,2.05,N,2019,Online
612,196,37,235,2025-07-04,1,120.73,2049200.0,Credit Card,14.88,N,2025,Online
13372,206,826,740,2023-08-25,3,0.99,49200.0,Mobile Pay,17.0,N,2023,In-store
860,2007,6,204,2021-02-18,5,40.11,3679000.0,Cash,8.0,N,2021,In-store
6588,332,49,13,2017-08-10,2,37.44,1216200.0,Cash,18.53,N,2017,Online
15968,398,1345,38,2022-09-20,2,10.0,338400.00000000006,Cash,15.17,N,2022,In-store
15647,365,1281,615,2019-12-13,2,0.99,33400.0,Mobile Pay,15.18,N,2019,In-store
2846,434,37,152,2017-08-29,4,44.64,3126200.0,Mobile Pay,12.19,N,2017,In-store
12352,390,622,607,2018-03-27,1,248.76,4382600.0,Cash,11.64,N,2018,In-store
3681,1656,31,214,2022-09-04,1,13.47,256600.0,Cash,4.42,N,2022,In-store
12459,564,644,746,2023-07-19,1,0.99,19000.0,Cash,4.38,N,2023,In-store
12143,2110,580,539,2021-08-31,3,203.99,11232000.0,Mobile Pay,7.95,N,2021,Online
14117,1254,975,772,2022-12-28,3,15.66,843400.0,Cash,9.97,N,2022,In-store
8557,563,44,214,2021-02-27,5,77.66,7506200.0,Cash,3.05,N,2021,Online
11158,1343,383,362,2024-07-22,3,66.63,3644800.0,Gift Card,8.55,N,2024,In-store
14093,2086,970,57,2023-12-09,1,24.0,478600.0,Cash,0.0,N,2023,In-store
1023,239,110,35,2022-07-26,4,7.96,592000.0,Credit Card,6.75,N,2022,Online
445,1343,37,62,2022-06-09,2,46.58,1623200.0,Credit Card,12.61,N,2022,In-store
1158,2377,37,227,2022-06-23,1,53.73,1012600.0,Mobile Pay,5.48,N,2022,Online
1919,2417,120,31,2020-04-22,3,130.6,7305800.0,Credit Card,6.48,N,2020,Online
539,1125,12,33,2022-10-24,3,28.95,1499000.0,Gift Card,13.44,N,2022,In-store
5392,1656,41,207,2024-01-23,1,114.08,2172400.0,Credit Card,4.5,N,2024,In-store
651,1798,64,63,2025-07-24,4,137.91,8923600.0,Mobile Pay,18.87,N,2025,Online
12482,1067,648,469,2024-11-22,1,54.22,970200.0,Mobile Pay,10.25,N,2024,Online
15298,922,1211,610,2021-05-09,2,170.72,5481000.0,Credit Card,19.49,N,2021,In-store
13234,2464,799,780,2021-08-19,1,21.37,367000.0,Credit Card,13.87,N,2021,Online
12245,539,601,736,2024-06-02,1,0.99,19800.0,Credit Card,0.0,N,2024,Online
1643,1686,113,37,2020-08-23,2,45.74,1506200.0,Mobile Pay,17.42,N,2020,Online
1247,1548,86,157,2020-02-02,3,70.16,3644000.0,Credit Card,13.17,N,2020,Online
9141,1187,55,214,2020-02-04,3,118.9,6626600.0,Cash,6.83,N,2020,In-store
7915,2446,78,202,2018-01-19,4,139.21,9667200.0,Gift Card,12.93,N,2018,Online
1225,1027,23,200,2019-03-29,1,129.04,2236000.0,Cash,13.1,N,2019,In-store
744,2012,22,201,2019-04-25,2,41.68,1564199.9999999998,Credit Card,5.89,N,2019,In-store
14822,712,1116,33,2024-01-22,3,5.0,281800.0,Mobile Pay,5.83,N,2024,Online
15225,1956,1197,407,2020-04-15,4,140.59,10414400.0,Cash,7.12,Y,2020,Online
5349,1538,35,16,2021-07-26,3,4.79,274600.0,Credit Card,4.17,N,2021,In-store
10195,1916,95,144,2023-10-23,1,74.8,1391000.0,Cash,6.74,N,2023,In-store
16699,1429,1492,453,2018-07-16,4,41.12,2700800.0,Gift Card,17.65,N,2018,Online
9881,1454,32,26,2020-05-10,3,24.75,1477800.0,Mobile Pay,0.18,N,2020,In-store
1487,820,62,23,2024-05-09,3,17.47,1011000.0,Cash,3.27,Y,2024,In-store
2453,110,48,20,2018-12-04,2,27.93,1105800.0,Credit Card,0.71,N,2018,In-store
11789,1393,510,397,2018-04-21,2,0.99,38200.0,Credit Card,2.85,N,2018,Online
4411,2132,3,59,2018-09-28,4,126.62,10053200.0,Gift Card,0.45,N,2018,Online
12542,696,660,42,2018-03-14,1,97.97,1711800.0,Gift Card,12.37,N,2018,Online
8654,138,71,21,2018-10-06,3,139.79,7580000.0,Cash,9.35,N,2018,In-store
11932,611,538,460,2019-07-24,4,34.88,2471600.0,Credit Card,11.15,N,2019,In-store
14264,241,1005,539,2021-03-08,1,203.99,3429000.0,Cash,15.69,N,2021,In-store
894,2417,1,156,2021-05-26,2,100.78,3451000.0,Gift Card,14.13,N,2021,Online
12629,1135,678,456,2022-12-20,1,25.56,428200.0,Gift Card,15.95,N,2022,Online
8076,553,31,29,2022-07-31,4,144.32,10651600.0,Cash,7.46,N,2022,In-store
7376,2144,98,227,2017-11-01,3,124.25,7202600.0,Cash,3.09,N,2017,Online
13314,698,815,465,2023-07-25,1,88.91,1597000.0,Gift Card,9.92,N,2023,Online
13607,681,873,443,2025-04-19,1,82.11,1424199.9999999998,Credit Card,13.01,N,2025,In-store
954,870,9,42,2024-10-29,5,148.01,13827600.0,Credit Card,6.29,N,2024,Online
4292,2460,83,37,2018-05-10,2,116.52,4589400.0,Cash,1.23,N,2018,In-store
692,1409,84,32,2025-05-03,1,140.19,2325800.0,Mobile Pay,16.79,N,2025,In-store
5724,648,25,25,2025-03-03,4,101.27,7439600.0,Mobile Pay,7.89,N,2025,In-store
13308,1716,813,490,2018-02-25,1,44.71,817800.0,Credit Card,8.25,N,2018,In-store
13313,1724,814,776,2024-04-18,1,19.43,381200.0,Gift Card,1.6,N,2024,In-store
11259,767,404,456,2020-12-29,2,25.56,848400.0,Gift Card,16.76,N,2020,In-store
9254,1700,78,18,2023-09-20,4,34.02,2560400.0,Gift Card,5.64,N,2023,In-store
11774,1716,507,497,2023-11-18,2,17.69,705400.0000000001,Cash,0.0,N,2023,In-store
16002,1114,1352,517,2021-04-07,1,37.74,718800.0,Gift Card,4.49,N,2021,Online
15871,762,1326,27,2018-10-03,2,29.99,1046600.0,Credit Card,12.49,N,2018,Online
15646,2463,1281,749,2019-03-14,1,3.59,67600.0,Gift Card,5.62,N,2019,Online
7558,934,41,138,2021-11-21,3,104.64,5941200.0,Gift Card,5.08,N,2021,Online
9941,443,29,204,2023-05-02,1,72.09,1300600.0,Mobile Pay,9.52,N,2023,In-store
3885,1747,39,137,2021-11-09,4,3.7,238600.0,Credit Card,19.1,N,2021,Online
2250,491,76,152,2018-11-02,1,25.88,429000.0,Mobile Pay,16.84,N,2018,In-store
15926,882,1337,412,2021-12-23,3,149.26,6856000.0,Cash,23.21,N,2021,Online
2693,135,70,17,2023-12-20,4,22.03,1461800.0,Cash,16.81,N,2023,Online
11782,395,508,42,2019-07-06,1,97.97,1730600.0,Cash,11.4,N,2019,Online
12816,1067,715,610,2024-02-05,2,170.72,5712000.0,Credit Card,16.1,N,2024,Online
1113,1623,6,20,2025-01-26,3,54.08,2589200.0,Cash,19.96,N,2025,In-store
4298,1263,6,59,2020-12-11,3,73.31,3895200.0,Cash,11.17,N,2020,Online
6679,2335,91,71,2024-10-09,4,10.1,680200.0,Gift Card,15.58,N,2024,Online
2470,875,54,77,2024-06-27,3,124.51,7280800.0,Mobile Pay,2.24,N,2024,Online
14581,1704,1068,431,2018-12-05,2,11.68,430600.0,Credit Card,7.53,N,2018,In-store
16732,2322,1498,406,2020-05-13,1,0.99,17800.0,Mobile Pay,10.59,N,2020,In-store
866,303,120,22,2018-06-14,1,117.95,2074800.0,Mobile Pay,11.78,N,2018,Online
13181,2018,788,153,2019-12-17,1,22.24,396200.0,Credit Card,10.65,N,2019,Online
373,86,102,136,2025-03-18,2,95.01,3438200.0,Mobile Pay,9.25,N,2025,Online
14650,1799,1082,202,2018-11-15,1,20.92,360400.0,Credit Card,13.57,N,2018,In-store
15865,1864,1325,524,2023-11-04,2,155.4,5541400.0,Cash,10.58,N,2023,In-store
4433,943,29,206,2018-12-22,1,9.7,178200.0,Cash,7.8,N,2018,Online
12468,954,645,590,2024-01-24,4,0.99,63800.0,Mobile Pay,19.1,N,2024,Online
7137,392,3,73,2022-11-08,5,145.81,13117600.0,Gift Card,9.76,N,2022,In-store
16729,143,1498,583,2021-09-22,4,127.57,9384800.0,Cash,7.76,N,2021,Online
15089,555,1170,550,2024-01-10,1,67.87,1211000.0,Cash,10.5,N,2024,In-store
42,1793,83,31,2019-07-12,4,144.27,9869000.0,Cash,14.23,Y,2019,Online
15873,1409,1326,583,2021-10-04,2,127.57,4081400.0,Cash,19.77,N,2021,In-store
10582,873,268,776,2023-02-21,1,19.43,363200.0,Gift Card,6.25,N,2023,Online
10634,614,279,606,2018-06-06,1,394.66,7544800.0,Cash,4.12,N,2018,Online
16547,767,1461,422,2021-05-31,1,8.1,154000.0,Credit Card,4.73,N,2021,Online
780,666,104,152,2019-03-30,1,36.78,707800.0,Mobile Pay,3.47,Y,2019,In-store
12502,2371,652,488,2024-04-13,3,58.81,3163000.0,Cash,10.09,N,2024,Online
13508,1823,853,363,2021-05-17,3,26.46,1447800.0,Credit Card,8.53,N,2021,Online
6721,2242,8,26,2022-04-25,3,35.79,2040200.0,Mobile Pay,4.7,N,2022,In-store
14560,1053,1064,68,2025-01-19,2,189.0,6971600.0,Credit Card,7.5,N,2025,Online
10368,900,225,444,2022-08-06,1,62.3,1206800.0,Mobile Pay,2.85,N,2022,Online
12433,1226,638,465,2021-06-15,4,88.91,5675599.999999999,Cash,19.96,N,2021,In-store
7661,735,8,38,2020-09-15,1,73.12,1196800.0,Mobile Pay,17.92,N,2020,Online
13073,1024,766,732,2022-09-13,1,3.89,68800.0,Cash,11.3,N,2022,Online
13460,1393,844,757,2021-08-28,1,8.45,163600.0,Credit Card,2.89,N,2021,In-store
5112,2404,33,71,2017-09-13,4,145.52,11088400.0,Credit Card,4.46,N,2017,Online
14849,707,1122,426,2018-06-14,1,88.87,1558000.0,Credit Card,12.07,N,2018,In-store
4041,2124,1,140,2018-10-29,2,18.75,623200.0,Credit Card,16.63,N,2018,Online
3849,1071,45,18,2025-02-09,2,30.95,1111000.0,Gift Card,9.99,N,2025,Online
13566,1828,865,381,2023-08-14,4,96.95,6523800.0,Credit Card,15.63,N,2023,In-store
13854,2278,923,232,2018-06-10,2,16.98,654200.0,Credit Card,3.38,N,2018,Online
964,1540,104,23,2023-12-26,1,28.93,463200.0,Mobile Pay,19.72,N,2023,In-store
16298,1590,1411,17,2022-04-27,2,39.99,1422200.0,Cash,10.81,N,2022,In-store
6885,1534,118,231,2020-08-10,5,68.41,5848800.0,Cash,14.24,N,2020,In-store
13645,687,881,741,2019-09-30,1,23.56,383200.0,Credit Card,18.44,N,2019,In-store
8335,1982,53,38,2018-07-23,3,92.33,5309800.0,Credit Card,3.86,N,2018,In-store
11332,1995,418,763,2017-10-01,2,38.19,1370200.0,Gift Card,10.03,N,2017,In-store
626,1302,107,214,2025-08-02,1,66.49,1294800.0,Gift Card,2.33,N,2025,In-store
11662,1548,484,473,2019-08-16,2,69.8,2506000.0,Credit Card,9.97,N,2019,In-store
8607,188,119,142,2019-02-06,1,72.12,1295400.0,Gift Card,9.91,N,2019,Online
14465,555,1045,485,2019-10-21,2,26.07,874800.0,Mobile Pay,15.87,N,2019,Online
11457,2369,443,424,2023-08-27,2,0.99,34800.0,Cash,11.48,N,2023,Online
2134,535,68,121,2022-01-10,4,106.37,7474200.0,Gift Card,11.9,N,2022,In-store
1324,2214,85,76,2018-10-04,5,123.83,10461400.000000002,Credit Card,15.26,N,2018,In-store
10532,2221,258,473,2019-01-11,4,69.8,5198400.0,Credit Card,6.62,Y,2019,In-store
3744,2125,74,71,2019-07-22,4,80.12,5123600.0,Cash,19.82,N,2019,In-store
14335,1942,1019,548,2019-10-29,1,184.51,3487000.0,Cash,5.22,N,2019,In-store
10839,1746,320,566,2025-08-04,3,300.26,15408400.0,Credit Card,14.21,N,2025,Online
16345,2151,1421,547,2021-08-05,1,0.99,16400.0,Gift Card,17.01,N,2021,In-store
14899,2460,1132,612,2019-08-01,4,90.01,5880800.0,Cash,18.08,N,2019,In-store
11493,2182,450,527,2019-04-15,2,36.95,1168400.0,Cash,20.7,N,2019,Online
11473,1913,446,485,2025-03-15,1,26.07,431800.0,Mobile Pay,16.93,N,2025,In-store
15588,564,1269,772,2020-03-12,4,15.66,1053800.0,Cash,15.63,N,2020,In-store
13404,2207,833,71,2024-01-17,1,439.0,7744800.0,Mobile Pay,11.52,N,2024,In-store
137,2423,120,22,2020-03-28,1,117.48,1918600.0,Credit Card,18.1,N,2020,In-store
4466,393,48,32,2024-08-02,3,29.05,1539400.0,Mobile Pay,11.4,N,2024,Online
7066,2053,63,38,2022-10-09,5,108.48,9670600.0,Credit Card,10.58,N,2022,In-store
2541,1081,13,61,2018-07-05,4,130.4,10047600.0,Credit Card,3.39,N,2018,In-store
9000,597,30,56,2021-08-19,5,103.62,8826200.0,Mobile Pay,14.56,N,2021,Online
3916,257,46,16,2019-02-28,1,40.57,738000.0,Mobile Pay,8.78,N,2019,In-store
13696,2466,891,569,2024-09-02,1,162.73,2701600.0000000005,Gift Card,16.74,N,2024,Online
16359,735,1424,151,2020-10-24,3,5.97,325200.00000000006,Cash,8.96,N,2020,Online
9200,1977,37,75,2021-05-05,3,144.37,8067400.0,Credit Card,6.58,N,2021,In-store
9332,83,52,137,2020-07-30,2,104.6,3870200.0,Gift Card,7.22,N,2020,Online
7480,1095,24,229,2025-04-05,5,50.39,4519800.0,Cash,10.03,N,2025,Online
13162,2274,784,517,2021-11-04,3,37.74,1977800.0,Mobile Pay,12.39,N,2021,In-store
4596,111,85,18,2024-10-24,4,64.57,4485000.0,Cash,12.91,N,2024,In-store
13397,1880,831,74,2023-08-22,3,10.0,516000.0,Credit Card,13.74,N,2023,In-store
11241,2330,400,438,2021-04-16,2,47.5,1559600.0,Cash,17.66,N,2021,Online
10988,2492,349,778,2018-11-08,2,19.38,706400.0,Gift Card,8.59,N,2018,Online
9620,802,72,29,2022-07-29,2,107.99,3540000.0,Mobile Pay,17.8,N,2022,In-store
4930,614,33,140,2020-02-16,2,66.79,2492800.0,Credit Card,6.41,Y,2020,Online
7385,1514,48,234,2018-05-03,4,90.14,6642800.0,Gift Card,7.6,N,2018,Online
430,2233,116,202,2023-11-11,2,48.71,1619400.0,Credit Card,16.63,N,2023,In-store
8817,398,47,139,2024-01-20,3,121.95,6743200.000000001,Cash,7.56,N,2024,In-store
7337,1813,63,20,2020-08-22,2,36.39,1314400.0,Mobile Pay,9.42,N,2020,In-store
5308,513,108,144,2017-08-23,5,135.03,11614800.0,Credit Card,13.72,N,2017,In-store
11126,276,377,745,2018-07-03,1,2.84,53000.0,Gift Card,6.27,N,2018,Online
11836,1990,519,488,2019-11-02,1,58.81,1070000.0,Mobile Pay,8.75,N,2019,In-store
6946,1979,8,226,2019-05-18,2,6.38,250800.0,Gift Card,1.41,N,2019,In-store
14176,1605,987,234,2019-07-09,4,9.49,688000.0,Cash,9.09,Y,2019,In-store
14090,1597,970,621,2019-08-20,2,0.99,32800.0,Mobile Pay,16.59,N,2019,In-store
12011,859,554,136,2020-04-05,4,137.0,8270200.0,Mobile Pay,24.31,N,2020,In-store
10867,1857,325,519,2020-05-14,2,87.4,3190400.0,Mobile Pay,8.46,N,2020,Online
10271,617,206,458,2024-01-14,3,54.17,3002200.0000000005,Mobile Pay,7.35,Y,2024,Online
3739,552,110,234,2018-01-22,4,88.28,6850000.0,Gift Card,2.71,N,2018,In-store
6623,2488,41,23,2023-04-10,5,126.55,10408599.999999998,Gift Card,17.5,N,2023,Online
12290,68,610,16,2025-03-13,2,20.99,807000.0,Mobile Pay,3.59,N,2025,Online
15130,1894,1178,772,2020-05-17,1,15.66,258800.0,Cash,17.13,N,2020,In-store
3647,2142,91,131,2024-08-11,3,51.79,2924600.0,Gift Card,5.59,N,2024,Online
9763,1902,78,30,2022-12-05,1,103.61,1909400.0,Cash,7.58,N,2022,In-store
7797,122,117,21,2024-12-09,2,43.77,1545600.0,Gift Card,11.45,N,2024,In-store
7360,762,119,201,2019-04-23,5,76.49,7201000.0,Mobile Pay,5.57,N,2019,In-store
11915,1255,535,26,2025-07-14,2,34.99,1119000.0,Gift Card,19.8,Y,2025,Online
10305,712,213,414,2023-05-19,1,0.99,18400.0,Cash,6.92,N,2023,In-store
9782,640,97,138,2019-09-26,2,47.88,1582800.0,Gift Card,17.11,N,2019,Online
15119,1018,1176,777,2020-11-26,1,17.82,341000.0,Cash,4.04,N,2020,In-store
14838,1884,1119,503,2024-04-18,4,5.85,357000.0,Gift Card,23.52,N,2024,In-store
