CustomerID,Gender,Age,HouseholdSize,AnnualIncome,EmploymentStatus,OwnsHome,City,State
5493,Female,66,4,75000,Retired,Yes,Raleigh,North Carolina
14531,Male,45,2,65600,Employed,No,Raleigh,North Carolina
14854,Female,66,4,75000,Retired,Yes,Naperville,Illinois
2541,Female,38,5,142400,Employed,Yes,Winston-Salem,North Carolina
2957,Male,73,1,73500,Retired,Yes,Fort Worth,Texas
20133,Male,72,4,64100,Employed,Yes,San Diego,California
14490,Male,45,2,84600,Employed,No,Tucson,Arizona
3254,Male,79,5,64900,Retired,Yes,Glendale,Arizona
18422,Male,28,1,45000,Employed,Yes,Rockford,Illinois
6741,Female,54,3,114700,Employed,No,Allentown,Pennsylvania
2852,Male,38,3,97500,Employed,Yes,Austin,Texas
7360,Male,50,5,103800,Employed,Yes,San Jose,California
18104,Female,24,5,17400,Student,Yes,Chicago,Illinois
5490,Male,41,2,24900,Unemployed,Yes,Plano,Texas
2780,Male,32,2,69800,Employed,Yes,Macon,Georgia
12473,Female,20,4,24200,Student,Yes,Flint,Michigan
6099,Male,26,4,22100,Student,Yes,Pittsburgh,Pennsylvania
20244,Female,59,2,10200,Unemployed,No,Sacramento,California
2737,Male,42,2,60700,Employed,Yes,Columbus,Ohio
317,Male,19,1,16000,Student,Yes,Phoenix,Arizona
18498,Female,50,2,119700,Employed,No,Fort Lauderdale,Florida
2099,Female,66,1,74800,Retired,No,Atlanta,Georgia
18223,Male,26,4,22700,Student,Yes,Aurora,Illinois
19045,Male,28,2,47200,Employed,No,Columbus,Ohio
2581,Male,71,5,67300,Retired,Yes,Durham,North Carolina
20973,Female,30,3,84800,Employed,Yes,Tampa,Florida
27907,Female,60,5,56900,Employed,Yes,Winston-Salem,North Carolina
17668,Female,31,2,17600,Unemployed,No,Chandler,Arizona
21561,Female,26,2,57100,Employed,No,Winston-Salem,North Carolina
15925,Male,48,4,45000,Employed,No,Grand Rapids,Michigan
7997,Female,34,1,21000,Unemployed,Yes,Aurora,Illinois
12145,Female,53,1,118000,Employed,No,Tallahassee,Florida
2435,Female,62,5,72300,Employed,Yes,Detroit,Michigan
6195,Female,71,3,93200,Employed,No,Joliet,Illinois
3671,Female,25,3,19000,Student,Yes,Naperville,Illinois
3605,Male,78,3,70300,Retired,Yes,Miami,Florida
20639,Male,67,4,75000,Retired,Yes,Tempe,Arizona
6975,Male,72,3,75000,Retired,No,Lansing,Michigan
27321,Female,63,3,42800,Retired,No,Macon,Georgia
4008,Male,50,5,168400,Employed,Yes,Flint,Michigan
4144,Male,75,2,75000,Retired,No,Houston,Texas
23960,Male,28,1,202100,Employed,Yes,Chandler,Arizona
11818,Female,28,5,127200,Employed,Yes,Tampa,Florida
603,Female,59,3,19200,Unemployed,Yes,Chicago,Illinois
13007,Male,62,1,69600,Retired,No,Winston-Salem,North Carolina
21969,Female,51,5,16100,Unemployed,Yes,Ann Arbor,Michigan
3073,Female,48,1,45000,Employed,No,Plano,Texas
13612,Female,37,2,97300,Employed,No,Winston-Salem,North Carolina
17886,Male,29,5,135500,Employed,No,Pittsburgh,Pennsylvania
29660,Female,68,5,66400,Retired,No,Pittsburgh,Pennsylvania
29415,Male,72,5,46600,Retired,No,Grand Rapids,Michigan
17985,Male,54,3,65900,Employed,Yes,Naperville,Illinois
17619,Male,48,4,93500,Employed,Yes,Aurora,Illinois
19774,Male,49,4,120900,Employed,No,Tallahassee,Florida
5857,Female,58,1,45000,Employed,Yes,Erie,Pennsylvania
25963,Female,70,5,70300,Retired,Yes,Tallahassee,Florida
29444,Female,25,3,78100,Employed,No,Durham,North Carolina
7489,Female,64,3,75000,Retired,Yes,Houston,Texas
5305,Male,45,3,70800,Employed,Yes,Rockford,Illinois
29519,Female,24,4,12300,Student,No,Jacksonville,Florida
1881,Female,69,2,63300,Retired,No,Dallas,Texas
18563,Female,41,3,46400,Employed,Yes,Mesa,Arizona
27364,Male,21,1,45000,Employed,No,Durham,North Carolina
3492,Female,22,3,105400,Employed,Yes,Oakland,California
25478,Female,25,1,74200,Employed,No,Chicago,Illinois
28853,Female,27,3,185100,Employed,No,Aurora,Illinois
11803,Female,50,5,86200,Employed,No,Anaheim,California
2703,Female,64,3,75000,Retired,Yes,Columbus,Ohio
2386,Female,37,2,21900,Unemployed,Yes,Atlanta,Georgia
25666,Male,58,3,68100,Employed,No,Corpus Christi,Texas
28877,Male,72,5,56300,Retired,No,Atlanta,Georgia
29814,Female,79,2,75000,Retired,No,Joliet,Illinois
19060,Female,35,2,54600,Employed,No,Arlington,Texas
26454,Male,66,5,70400,Employed,No,Tucson,Arizona
29906,Female,71,3,192600,Employed,Yes,Plano,Texas
20003,Male,53,5,106100,Employed,Yes,Rockford,Illinois
1857,Male,40,4,45000,Employed,No,Atlanta,Georgia
23409,Female,75,1,64600,Retired,Yes,Augusta,Georgia
29103,Female,46,5,122200,Employed,Yes,Savannah,Georgia
26305,Male,41,3,110100,Employed,No,Durham,North Carolina
11123,Female,42,1,45000,Employed,Yes,Columbus,Ohio
25113,Female,59,4,72700,Employed,No,Dayton,Ohio
28590,Female,21,4,86500,Employed,Yes,Mesa,Arizona
13709,Female,32,4,176900,Employed,No,Detroit,Michigan
23353,Male,58,3,46900,Employed,No,Cincinnati,Ohio
25584,Female,29,4,24600,Unemployed,No,Raleigh,North Carolina
9406,Male,55,5,65300,Employed,No,San Jose,California
17484,Male,29,1,45000,Employed,Yes,Flint,Michigan
2845,Male,70,4,50800,Employed,No,Phoenix,Arizona
22983,Male,44,3,115100,Employed,Yes,Lansing,Michigan
11794,Male,41,3,45000,Employed,No,Joliet,Illinois
17945,Female,32,4,167900,Employed,Yes,Phoenix,Arizona
1357,Female,65,5,56700,Retired,Yes,Miami,Florida
9260,Male,22,3,10900,Student,No,Fort Lauderdale,Florida
15960,Male,78,1,63200,Employed,No,Miami,Florida
2999,Male,77,4,60200,Retired,No,Erie,Pennsylvania
7919,Male,52,3,125100,Employed,Yes,Hialeah,Florida
25759,Male,21,1,14700,Student,Yes,Naperville,Illinois
28465,Male,66,4,75000,Retired,No,Rockford,Illinois
3208,Male,46,1,75600,Employed,Yes,St. Petersburg,Florida
15292,Female,29,4,45000,Employed,No,Long Beach,California
5308,Male,67,2,74900,Retired,Yes,Columbus,Ohio
8522,Female,37,2,65900,Employed,No,Reading,Pennsylvania
3145,Male,53,5,45000,Employed,Yes,Long Beach,California
10134,Male,75,1,71800,Employed,Yes,Atlanta,Georgia
25698,Female,23,2,13700,Student,Yes,Flint,Michigan
13024,Female,59,2,45000,Employed,No,Rockford,Illinois
29789,Female,42,3,100200,Employed,No,Joliet,Illinois
19906,Female,43,2,68800,Employed,No,Charlotte,North Carolina
24036,Female,18,3,13100,Student,Yes,Scottsdale,Arizona
21097,Male,52,3,125100,Employed,Yes,Rockford,Illinois
9211,Male,62,1,69600,Retired,No,Fort Worth,Texas
4346,Female,49,1,179600,Employed,Yes,Pittsburgh,Pennsylvania
27243,Female,57,4,185400,Employed,Yes,Glendale,Arizona
24326,Female,58,5,80500,Employed,No,Naperville,Illinois
19779,Male,58,2,61100,Employed,Yes,Ann Arbor,Michigan
17099,Female,30,2,70400,Employed,Yes,Augusta,Georgia
12678,Female,49,3,190100,Employed,Yes,Corpus Christi,Texas
21197,Female,45,3,85300,Employed,Yes,Dayton,Ohio
12132,Male,67,2,45000,Retired,No,Santa Ana,California
29629,Female,56,3,149200,Employed,Yes,Orlando,Florida
17238,Female,59,5,202400,Employed,Yes,Aurora,Illinois
11403,Male,25,4,14000,Student,No,Flint,Michigan
10612,Male,60,3,161000,Employed,No,Tempe,Arizona
10677,Female,42,4,152000,Employed,Yes,Jacksonville,Florida
29393,Female,39,3,91900,Employed,No,Joliet,Illinois
13620,Male,62,2,73700,Retired,No,Greensboro,North Carolina
28943,Male,63,4,22500,Unemployed,No,Phoenix,Arizona
15838,Male,19,3,19900,Student,Yes,Augusta,Georgia
289,Male,29,2,75200,Employed,Yes,Columbus,Ohio
29327,Female,61,5,144800,Employed,No,Anaheim,California
8682,Male,52,2,88400,Employed,No,Hialeah,Florida
11411,Male,33,5,79100,Employed,No,Akron,Ohio
20318,Male,38,2,183800,Employed,Yes,Erie,Pennsylvania
67,Female,50,4,101200,Employed,Yes,Columbus,Ohio
25998,Female,69,4,75000,Retired,Yes,Corpus Christi,Texas
13837,Female,54,2,85300,Employed,Yes,Cincinnati,Ohio
9543,Male,59,3,131700,Employed,Yes,Arlington,Texas
8296,Male,53,2,67600,Employed,Yes,Anaheim,California
21038,Female,54,5,170000,Employed,Yes,Philadelphia,Pennsylvania
7046,Male,49,2,105900,Employed,Yes,Houston,Texas
3648,Male,54,3,91500,Employed,No,Erie,Pennsylvania
15101,Female,28,4,88600,Employed,No,Chicago,Illinois
11548,Female,52,1,64900,Employed,No,Naperville,Illinois
21027,Male,44,3,94700,Employed,No,Garland,Texas
6563,Female,56,4,70800,Employed,Yes,Chicago,Illinois
6054,Male,41,1,163300,Employed,Yes,Lansing,Michigan
2878,Female,29,5,45000,Employed,No,Flint,Michigan
9922,Male,28,2,47200,Employed,No,Miami,Florida
14895,Female,51,2,66000,Employed,Yes,Cleveland,Ohio
25038,Male,34,5,53600,Employed,No,Durham,North Carolina
2971,Male,56,2,76400,Employed,Yes,Columbus,Ohio
21779,Female,21,5,17100,Student,Yes,Atlanta,Georgia
25977,Male,61,4,105700,Employed,Yes,Gilbert,Arizona
6683,Female,47,1,91000,Employed,Yes,Orlando,Florida
7682,Male,78,5,62800,Retired,No,Rockford,Illinois
802,Female,79,2,75000,Retired,No,Phoenix,Arizona
1855,Female,43,2,68800,Employed,No,Philadelphia,Pennsylvania
14513,Male,33,5,13100,Unemployed,Yes,St. Petersburg,Florida
26700,Female,55,2,50600,Employed,Yes,Warren,Michigan
21621,Male,64,1,75000,Retired,Yes,Aurora,Illinois
29778,Female,75,4,60700,Retired,Yes,Santa Ana,California
13796,Male,40,5,112300,Employed,No,Miami,Florida
14776,Male,44,2,71400,Employed,No,Naperville,Illinois
15999,Female,60,1,182500,Employed,Yes,Macon,Georgia
25325,Female,35,4,86100,Employed,No,Glendale,Arizona
22724,Female,50,5,94400,Employed,No,Charlotte,North Carolina
17920,Male,29,3,45000,Employed,No,Chandler,Arizona
21422,Male,67,5,74900,Retired,Yes,San Francisco,California
11500,Female,28,4,66600,Employed,Yes,Philadelphia,Pennsylvania
57,Female,71,4,61500,Retired,Yes,Phoenix,Arizona
27702,Male,63,1,84900,Employed,No,Miami,Florida
14480,Female,41,1,75200,Employed,No,Fresno,California
4078,Male,49,4,120900,Employed,No,Chandler,Arizona
20897,Male,45,1,145300,Employed,No,San Francisco,California
16624,Male,64,5,70800,Retired,No,Pittsburgh,Pennsylvania
17514,Female,18,5,82900,Employed,Yes,Scottsdale,Arizona
19168,Female,44,3,55600,Employed,No,Miami,Florida
8897,Male,51,5,23600,Unemployed,Yes,Naperville,Illinois
3507,Female,42,1,45500,Employed,No,Jacksonville,Florida
26433,Male,54,4,109000,Employed,No,Lansing,Michigan
19343,Male,66,5,70400,Employed,No,Naperville,Illinois
28836,Male,77,3,73200,Employed,No,Macon,Georgia
24815,Female,52,3,54800,Employed,Yes,Pittsburgh,Pennsylvania
25548,Female,23,2,109000,Employed,No,Pittsburgh,Pennsylvania
2636,Female,25,1,21600,Student,No,Los Angeles,California
13686,Female,51,3,59800,Employed,Yes,Greensboro,North Carolina
22725,Female,51,5,91200,Employed,Yes,Orlando,Florida
10228,Female,61,4,12200,Unemployed,Yes,Augusta,Georgia
13979,Female,58,2,58100,Employed,Yes,Chicago,Illinois
1811,Female,74,2,75000,Retired,No,Los Angeles,California
17628,Male,31,4,189900,Employed,Yes,St. Petersburg,Florida
2056,Male,68,2,61200,Retired,No,Philadelphia,Pennsylvania
25829,Male,22,4,16500,Student,No,Greensboro,North Carolina
22202,Male,26,3,22400,Student,Yes,Grand Rapids,Michigan
19118,Female,53,4,45000,Employed,No,Glendale,Arizona
28525,Male,73,3,66900,Retired,Yes,Chicago,Illinois
16294,Male,37,3,113900,Employed,Yes,Phoenix,Arizona
27594,Female,52,1,111000,Employed,Yes,Akron,Ohio
16138,Female,77,1,107200,Employed,Yes,Columbus,Ohio
396,Female,66,4,75000,Retired,Yes,Charlotte,North Carolina
28158,Male,19,2,10500,Student,Yes,Atlanta,Georgia
27782,Female,78,2,55600,Employed,Yes,Glendale,Arizona
7936,Male,43,4,76100,Employed,No,Rockford,Illinois
22881,Female,60,3,60800,Employed,No,Fresno,California
5444,Male,37,1,45000,Employed,Yes,Tucson,Arizona
1687,Female,63,2,71600,Retired,Yes,Chicago,Illinois
20152,Male,54,3,91500,Employed,No,San Antonio,Texas
16427,Male,75,2,75000,Retired,No,Scottsdale,Arizona
13036,Female,28,4,83000,Employed,Yes,Allentown,Pennsylvania
14520,Male,27,3,18500,Unemployed,Yes,Reading,Pennsylvania
6033,Female,38,2,61400,Employed,Yes,Savannah,Georgia
7747,Female,70,2,75000,Retired,Yes,Riverside,California
9161,Male,77,4,132700,Employed,Yes,Philadelphia,Pennsylvania
6263,Male,63,4,69600,Retired,No,Savannah,Georgia
10621,Female,28,4,83000,Employed,Yes,Corpus Christi,Texas
4168,Male,46,1,195500,Employed,Yes,Tempe,Arizona
26271,Female,63,5,75000,Retired,No,Raleigh,North Carolina
10365,Female,77,2,65100,Retired,Yes,Columbus,Ohio
13716,Male,35,3,130300,Employed,No,Lansing,Michigan
10995,Female,42,3,66100,Employed,Yes,Aurora,Illinois
7460,Female,34,1,175900,Employed,Yes,Chicago,Illinois
20745,Female,63,1,71100,Employed,Yes,San Francisco,California
1067,Male,60,4,108500,Employed,No,Miami,Florida
4611,Female,51,4,79500,Employed,Yes,Joliet,Illinois
25628,Female,78,2,75000,Retired,Yes,Charlotte,North Carolina
14275,Male,39,3,16200,Unemployed,No,Augusta,Georgia
19829,Female,56,4,66000,Employed,No,Riverside,California
12257,Male,79,4,93400,Employed,Yes,Sacramento,California
4030,Female,41,1,104700,Employed,Yes,Tallahassee,Florida
5892,Male,63,3,75000,Retired,Yes,Tempe,Arizona
3862,Female,63,3,75000,Retired,Yes,Joliet,Illinois
6819,Female,38,1,45000,Employed,No,Naperville,Illinois
11850,Male,34,4,45000,Employed,Yes,Aurora,Illinois
6650,Male,72,3,75000,Retired,No,Greensboro,North Carolina
23793,Male,49,4,9900,Unemployed,No,Gilbert,Arizona
23365,Female,45,2,13100,Unemployed,No,Macon,Georgia
1908,Male,45,5,137200,Employed,Yes,Atlanta,Georgia
5378,Female,51,3,204800,Employed,No,Erie,Pennsylvania
13266,Female,26,5,12600,Unemployed,Yes,Corpus Christi,Texas
23234,Male,46,1,124000,Employed,Yes,Raleigh,North Carolina
24521,Female,73,5,56100,Retired,No,Columbus,Ohio
2002,Female,78,5,72400,Retired,No,Detroit,Michigan
25287,Male,26,1,93200,Employed,No,Columbus,Ohio
4295,Female,51,2,22700,Unemployed,No,Cincinnati,Ohio
20827,Female,22,3,105400,Employed,Yes,Rockford,Illinois
4674,Female,43,3,98300,Employed,No,Joliet,Illinois
8852,Female,47,5,15000,Unemployed,No,Fort Worth,Texas
4475,Female,30,4,49200,Employed,No,Macon,Georgia
8048,Male,77,2,68000,Employed,Yes,Tempe,Arizona
22775,Male,38,5,16600,Unemployed,No,Augusta,Georgia
23590,Female,21,5,14300,Student,Yes,Fresno,California
8135,Female,51,5,70600,Employed,Yes,Phoenix,Arizona
25197,Male,55,4,90600,Employed,Yes,Sacramento,California
9371,Male,22,1,23000,Student,No,Reading,Pennsylvania
28660,Female,36,3,56500,Employed,Yes,Philadelphia,Pennsylvania
27703,Male,76,3,108700,Employed,Yes,Corpus Christi,Texas
8137,Female,57,2,55000,Employed,No,Chicago,Illinois
22841,Female,42,3,66100,Employed,Yes,El Paso,Texas
8282,Male,49,4,16400,Unemployed,No,Santa Ana,California
8469,Male,29,1,45000,Employed,Yes,Durham,North Carolina
17613,Male,28,5,57500,Employed,No,Macon,Georgia
742,Female,47,4,72200,Employed,Yes,Dallas,Texas
20544,Male,52,1,63300,Employed,Yes,Garland,Texas
29162,Female,72,3,163500,Employed,No,Greensboro,North Carolina
14896,Female,45,3,85300,Employed,Yes,Tucson,Arizona
2362,Female,45,4,84200,Employed,No,Miami,Florida
28746,Male,52,4,115000,Employed,Yes,Winston-Salem,North Carolina
16582,Male,40,4,45000,Employed,No,Tallahassee,Florida
1124,Male,72,5,46600,Retired,No,Charlotte,North Carolina
13745,Female,58,5,20200,Unemployed,Yes,Gilbert,Arizona
1602,Male,39,5,54000,Employed,Yes,Dallas,Texas
29952,Female,27,4,60100,Employed,Yes,Raleigh,North Carolina
24370,Female,70,3,69000,Retired,Yes,Charlotte,North Carolina
12485,Male,54,5,97500,Employed,No,Joliet,Illinois
21340,Female,20,1,19700,Student,No,Columbus,Ohio
13262,Male,70,3,60500,Employed,No,Winston-Salem,North Carolina
10671,Male,37,4,131900,Employed,Yes,Gilbert,Arizona
16272,Male,64,3,62500,Retired,No,Charlotte,North Carolina
26124,Female,36,2,12000,Unemployed,Yes,Detroit,Michigan
19807,Male,68,2,52100,Retired,Yes,Naperville,Illinois
517,Female,72,1,65100,Retired,Yes,Philadelphia,Pennsylvania
9290,Male,61,5,190200,Employed,Yes,Chicago,Illinois
666,Male,28,1,23400,Unemployed,Yes,Los Angeles,California
3578,Female,25,3,78100,Employed,No,Philadelphia,Pennsylvania
28242,Female,63,1,64400,Employed,No,Tampa,Florida
24845,Female,58,5,22000,Unemployed,No,Lansing,Michigan
2365,Female,54,3,114700,Employed,No,Detroit,Michigan
11342,Male,47,2,74600,Employed,Yes,Chicago,Illinois
18626,Male,35,2,86600,Employed,No,Long Beach,California
21058,Female,67,3,52800,Employed,Yes,Scottsdale,Arizona
11991,Female,41,3,45000,Employed,Yes,Winston-Salem,North Carolina
64,Male,49,2,100200,Employed,Yes,Miami,Florida
12784,Male,61,4,105700,Employed,Yes,Tallahassee,Florida
20716,Female,42,1,51200,Employed,Yes,Naperville,Illinois
26581,Male,58,5,92800,Employed,No,Oakland,California
6052,Male,66,4,71000,Retired,No,Miami,Florida
25209,Male,63,5,75000,Retired,No,Los Angeles,California
750,Female,25,3,17400,Student,Yes,Philadelphia,Pennsylvania
9834,Male,46,1,75600,Employed,Yes,Durham,North Carolina
8442,Female,28,4,66600,Employed,Yes,Hialeah,Florida
11465,Male,61,2,80800,Employed,Yes,Miami,Florida
10791,Male,26,5,24100,Student,Yes,Charlotte,North Carolina
10661,Female,40,3,58500,Employed,Yes,Raleigh,North Carolina
29965,Male,26,3,20800,Student,Yes,Joliet,Illinois
26489,Female,25,5,82000,Employed,No,Oakland,California
20824,Female,62,3,64400,Retired,No,Reading,Pennsylvania
27408,Male,39,2,106600,Employed,No,Tempe,Arizona
12760,Male,18,3,126100,Employed,Yes,Savannah,Georgia
20471,Male,69,4,48500,Employed,No,Sacramento,California
10549,Female,69,4,75000,Retired,Yes,Chandler,Arizona
19349,Male,40,3,56000,Employed,Yes,Macon,Georgia
24106,Female,49,3,20000,Unemployed,No,Tallahassee,Florida
4018,Female,67,5,127600,Employed,Yes,Corpus Christi,Texas
7468,Female,77,4,52200,Employed,Yes,Irvine,California
14036,Male,74,3,55900,Retired,No,Warren,Michigan
4826,Female,70,1,51700,Retired,Yes,Philadelphia,Pennsylvania
23698,Female,59,2,72100,Employed,Yes,Los Angeles,California
27666,Male,66,4,75000,Retired,No,Flint,Michigan
3681,Female,60,2,63200,Employed,Yes,Charlotte,North Carolina
525,Female,28,4,83000,Employed,Yes,Chicago,Illinois
24168,Male,68,5,58100,Retired,Yes,Plano,Texas
28278,Female,71,3,73100,Retired,Yes,Chandler,Arizona
15924,Female,25,2,115400,Employed,Yes,San Diego,California
29502,Female,25,5,12400,Student,Yes,Oakland,California
9430,Male,38,5,66300,Employed,No,Scottsdale,Arizona
17456,Male,70,5,75000,Retired,Yes,Winston-Salem,North Carolina
4983,Male,75,1,75000,Retired,No,Bakersfield,California
19877,Female,40,1,64800,Employed,No,Fort Worth,Texas
23126,Male,39,5,46200,Employed,No,Scottsdale,Arizona
28041,Male,41,1,71000,Employed,Yes,Joliet,Illinois
5078,Male,30,1,219400,Employed,No,San Antonio,Texas
13535,Male,67,3,60100,Employed,No,Tucson,Arizona
9297,Male,38,3,97500,Employed,Yes,Toledo,Ohio
12539,Male,62,2,75000,Retired,Yes,Joliet,Illinois
4076,Female,28,2,61200,Employed,No,Garland,Texas
25472,Female,51,1,101700,Employed,No,St. Petersburg,Florida
2090,Male,25,3,17800,Student,No,Miami,Florida
18868,Male,70,4,50800,Employed,No,Columbus,Ohio
9331,Female,20,5,23300,Student,No,Toledo,Ohio
18156,Male,72,4,75000,Retired,Yes,Joliet,Illinois
16676,Male,71,5,67300,Retired,Yes,Arlington,Texas
25162,Male,50,3,140100,Employed,Yes,Grand Rapids,Michigan
8468,Male,79,5,75000,Retired,Yes,Naperville,Illinois
11990,Male,62,2,75000,Retired,No,Savannah,Georgia
17066,Female,43,3,45000,Employed,Yes,Jacksonville,Florida
27135,Male,73,3,66900,Retired,Yes,Atlanta,Georgia
26444,Female,28,2,62900,Employed,No,Grand Rapids,Michigan
25997,Male,71,5,67300,Employed,Yes,Warren,Michigan
4722,Male,41,3,45000,Employed,Yes,Durham,North Carolina
3792,Male,46,1,195500,Employed,Yes,Allentown,Pennsylvania
25992,Male,31,4,10300,Unemployed,No,Miami,Florida
4755,Female,26,3,13000,Student,Yes,Los Angeles,California
11651,Male,28,4,20700,Unemployed,No,Atlanta,Georgia
13753,Male,19,5,24600,Student,Yes,Sacramento,California
15975,Male,63,1,76000,Employed,Yes,Rockford,Illinois
11503,Female,59,1,11100,Unemployed,Yes,San Diego,California
22221,Male,45,5,67200,Employed,Yes,Los Angeles,California
14551,Male,75,1,75000,Retired,No,Reading,Pennsylvania
8020,Male,76,3,75000,Retired,No,Savannah,Georgia
12789,Female,77,2,52000,Retired,No,Erie,Pennsylvania
29120,Female,53,4,207800,Employed,Yes,Chicago,Illinois
1617,Male,79,5,60400,Retired,No,Dallas,Texas
13515,Female,78,3,55000,Retired,Yes,Long Beach,California
9317,Female,41,3,45000,Employed,Yes,Los Angeles,California
5235,Male,25,4,17500,Student,Yes,Aurora,Illinois
16605,Female,24,2,18200,Student,Yes,Phoenix,Arizona
26139,Female,51,2,24300,Unemployed,No,Flint,Michigan
18135,Female,74,2,73100,Retired,No,Lansing,Michigan
28279,Male,40,3,58200,Employed,No,Mesa,Arizona
24779,Male,71,1,75000,Retired,No,Naperville,Illinois
2844,Female,21,5,17800,Unemployed,No,Irvine,California
8737,Male,19,4,24500,Student,No,Durham,North Carolina
4072,Female,41,2,67900,Employed,No,Dayton,Ohio
8111,Female,69,2,75000,Retired,No,Winston-Salem,North Carolina
19948,Female,68,5,63500,Retired,Yes,Greensboro,North Carolina
8413,Male,33,2,194000,Employed,Yes,Cincinnati,Ohio
17636,Male,67,2,61600,Retired,Yes,Charlotte,North Carolina
15982,Female,39,4,73200,Employed,Yes,Arlington,Texas
28373,Male,37,5,98500,Employed,Yes,St. Petersburg,Florida
17849,Male,53,1,110300,Employed,Yes,Chicago,Illinois
8949,Male,20,5,20500,Student,Yes,Tampa,Florida
12668,Male,70,1,60400,Retired,Yes,Glendale,Arizona
5831,Female,57,5,45000,Employed,Yes,Tampa,Florida
9069,Male,42,3,60500,Employed,No,Miami,Florida
29920,Female,76,3,64300,Employed,No,Fresno,California
3587,Female,56,4,66000,Employed,No,Columbus,Ohio
4756,Female,58,3,62700,Employed,No,Gilbert,Arizona
3138,Female,30,4,49200,Employed,No,Houston,Texas
8182,Male,66,1,67500,Retired,Yes,Glendale,Arizona
14585,Male,34,5,71300,Employed,No,Savannah,Georgia
8716,Female,24,2,20700,Student,Yes,Los Angeles,California
13285,Female,24,2,210100,Employed,Yes,Rockford,Illinois
13764,Female,38,1,76300,Employed,No,Winston-Salem,North Carolina
13148,Male,77,1,67100,Retired,No,Atlanta,Georgia
27456,Male,35,4,139500,Employed,No,Miami,Florida
11661,Male,41,1,71000,Employed,Yes,Fort Lauderdale,Florida
2862,Female,25,2,115400,Employed,Yes,Chicago,Illinois
16570,Female,78,5,75000,Retired,No,San Francisco,California
10293,Female,61,2,11500,Unemployed,Yes,Scottsdale,Arizona
519,Female,64,5,13000,Unemployed,Yes,Chicago,Illinois
20787,Male,20,2,9900,Unemployed,Yes,Arlington,Texas
23523,Male,33,4,65100,Employed,Yes,Toledo,Ohio
12285,Female,77,4,51000,Retired,No,Greensboro,North Carolina
19158,Female,41,4,45000,Employed,No,Chicago,Illinois
1322,Male,46,3,57300,Employed,No,Los Angeles,California
3530,Male,33,5,137800,Employed,Yes,Bakersfield,California
7670,Female,57,4,60700,Employed,Yes,Charlotte,North Carolina
21497,Female,25,4,58900,Employed,No,Gilbert,Arizona
19426,Male,38,3,61900,Employed,Yes,Chicago,Illinois
19477,Female,28,1,45000,Employed,No,Arlington,Texas
15459,Female,77,2,53600,Retired,Yes,Fort Worth,Texas
746,Female,29,4,77500,Employed,Yes,Philadelphia,Pennsylvania
23517,Female,53,5,116900,Employed,Yes,Charlotte,North Carolina
15112,Male,24,4,13300,Student,No,Charlotte,North Carolina
11196,Female,53,4,207800,Employed,Yes,Pittsburgh,Pennsylvania
8244,Male,72,4,75000,Retired,Yes,Santa Ana,California
16156,Male,62,3,64600,Retired,Yes,Tallahassee,Florida
29996,Female,56,1,86800,Employed,Yes,Riverside,California
1573,Female,68,1,45000,Employed,Yes,Charlotte,North Carolina
11036,Male,28,1,81600,Employed,Yes,Tucson,Arizona
23798,Male,75,3,57100,Retired,No,Durham,North Carolina
847,Female,37,2,65900,Employed,No,Dallas,Texas
23547,Male,68,2,61200,Retired,No,Reading,Pennsylvania
17259,Female,74,5,125100,Employed,No,Winston-Salem,North Carolina
2596,Female,37,2,65900,Employed,No,Chandler,Arizona
20296,Male,68,4,75000,Retired,Yes,Toledo,Ohio
2040,Male,70,3,107000,Employed,Yes,Columbus,Ohio
2110,Female,54,4,78500,Employed,Yes,Chicago,Illinois
25833,Female,20,1,18100,Unemployed,No,Fort Lauderdale,Florida
8031,Male,36,5,53400,Employed,No,Long Beach,California
1126,Female,67,5,45000,Employed,Yes,Miami,Florida
16484,Male,50,3,80200,Employed,Yes,Santa Ana,California
20042,Male,61,1,98200,Employed,No,Cincinnati,Ohio
17850,Male,18,3,14200,Student,No,Rockford,Illinois
18069,Male,68,4,94100,Employed,Yes,Scottsdale,Arizona
19716,Male,32,3,45000,Employed,No,Aurora,Illinois
4596,Female,61,4,9600,Unemployed,Yes,Corpus Christi,Texas
4794,Male,18,4,135200,Employed,No,Raleigh,North Carolina
1351,Female,75,4,56100,Retired,Yes,Phoenix,Arizona
7465,Female,65,1,69700,Retired,Yes,Aurora,Illinois
6953,Female,48,5,111000,Employed,No,Grand Rapids,Michigan
737,Female,74,3,75000,Retired,Yes,Dallas,Texas
12939,Male,31,1,101400,Employed,Yes,Hialeah,Florida
29709,Male,38,4,115600,Employed,Yes,Charlotte,North Carolina
4488,Male,36,5,53400,Employed,No,Greensboro,North Carolina
18103,Female,40,4,50800,Employed,Yes,Macon,Georgia
27819,Male,75,1,75000,Retired,No,Winston-Salem,North Carolina
12611,Male,54,3,65900,Employed,Yes,Chicago,Illinois
14869,Male,65,1,69200,Retired,No,Aurora,Illinois
5482,Female,33,2,77900,Employed,Yes,Bakersfield,California
16325,Male,18,4,10400,Student,Yes,Detroit,Michigan
10145,Male,59,4,132500,Employed,Yes,Aurora,Illinois
27021,Male,52,2,130400,Employed,No,Cleveland,Ohio
26337,Male,52,2,88400,Employed,No,Scottsdale,Arizona
16080,Female,36,2,22100,Unemployed,Yes,Dallas,Texas
